	id,Created by	Country,Airport Name,City,ICAO),
(1488,4,111,"Villanova D'Albenga International Airport","Albenga","LIMG"),
(1489,4,111,"Genoa Cristoforo Colombo Airport","Genoa","LIMJ"),
(1490,4,111,"Milano Linate Airport","Milan","LIML"),
(1491,4,111,"Cameri Air Base [MIL]","Cameri","LIMN"),
(1492,4,111,"Parma Airport","Parma","LIMP"),
(1493,4,111,"Piacenza San Damiano Air Base","Piacenza","LIMS"),
(1494,4,111,"Cuneo International Airport","Cuneo","LIMZ"),
(1495,4,111,"Aviano Air Base","Aviano","LIPA"),
(1496,4,111,"Bolzano Airport","Bolzano","LIPB"),
(1497,4,111,"Cervia Air Base","Cervia","LIPC"),
(1498,4,111,"Bologna Guglielmo Marconi Airport","Bologna","LIPE"),
(1499,4,111,"Treviso-Sant'Angelo Airport","Treviso","LIPH"),
(1500,4,111,"Rivolto Air Base","Rivolto","LIPI"),
(1501,4,111,"Forlì Airport","Forli","LIPK"),
(1502,4,111,"Ghedi Air Base","Ghedi","LIPL"),
(1503,4,111,"Verona-Boscomantico Airport","Verona","LIPN"),
(1504,4,111,"Brescia Airport","Brescia","LIPO"),
(1505,4,111,"Trieste–Friuli Venezia Giulia Airport","Ronchi De Legionari","LIPQ"),
(1506,4,111,"Federico Fellini International Airport","Rimini","LIPR"),
(1507,4,111,"Istrana Air Base","Treviso","LIPS"),
(1508,4,111,"Vicenza Airport","Vicenza","LIPT"),
(1509,4,111,"Padova Airport","Padova","LIPU"),
(1510,4,111,"Verona Villafranca Airport","Villafranca","LIPX"),
(1511,4,111,"Venice Marco Polo Airport","Venice","LIPZ"),
(1512,4,111,"Siena-Ampugnano Airport","Siena","LIQS"),
(1513,4,111,"Ciampino–G. B. Pastine International Airport","Rome","LIRA"),
(1514,4,111,"Pratica Di Mare Air Base","Pratica Di Mare","LIRE"),
(1515,4,111,"Leonardo da Vinci–Fiumicino Airport","Rome","LIRF"),
(1516,4,111,"Guidonia Air Base","Guidonia","LIRG"),
(1517,4,111,"Marina Di Campo Airport","Marina Di Campo","LIRJ"),
(1518,4,111,"Latina Air Base","Latina","LIRL"),
(1519,4,111,"Grazzanise Air Base","Grazzanise","LIRM"),
(1520,4,111,"Naples International Airport","Naples","LIRN"),
(1521,4,111,"Pisa International Airport","Pisa","LIRP"),
(1522,4,111,"Peretola Airport","Florence","LIRQ"),
(1523,4,111,"Grosseto Air Base","Grosseto","LIRS"),
(1524,4,111,"Urbe Airport","Rome","LIRU"),
(1525,4,111,"Viterbo Airport","Viterbo","LIRV"),
(1526,4,111,"Perugia San Francesco d'Assisi – Umbria International Airport","Perugia","LIRZ"),
(1527,4,204,"Cerklje Airport","Cerklje","LJCE"),
(1528,4,204,"Ljubljana Jože Pucnik Airport","Ljubljana","LJLJ"),
(1529,4,204,"Maribor Airport","Maribor","LJMB"),
(1530,4,204,"Portoroz Airport","Portoroz","LJPZ"),
(1531,4,204,"Slovenj Gradec Airport","Slovenj Gradec","LJSG"),
(1532,4,61,"Ceské Budejovice Airport","Ceske Budejovice","LKCS"),
(1533,4,61,"Cáslav Air Base","Caslav","LKCV"),
(1534,4,61,"Hradec Králové Airport","Hradec Kralove","LKHK"),
(1535,4,61,"Horovice Airport","Horovice","LKHV"),
(1536,4,61,"Kbely Air Base","Praha","LKKB"),
(1537,4,61,"Kunovice Airport","Kunovice","LKKU"),
(1538,4,61,"Karlovy Vary International Airport","Karlovy Vary","LKKV"),
(1539,4,61,"Plzen-Líne Airport","Line","LKLN"),
(1540,4,61,"Mnichovo Hradište Airport","Mnichovo Hradiste","LKMH"),
(1541,4,61,"Ostrava Leos Janácek Airport","Ostrava","LKMT"),
(1542,4,61,"Námešt Air Base","Namest","LKNA"),
(1543,4,61,"Pardubice Airport","Pardubice","LKPD"),
(1544,4,61,"Pribram Airport","Pribram","LKPM"),
(1545,4,61,"Prerov Air Base","Prerov","LKPO"),
(1546,4,61,"Václav Havel Airport Prague","Prague","LKPR"),
(1547,4,61,"Brno-Turany Airport","Brno","LKTB"),
(1548,4,61,"Vodochody Airport","Vodochody","LKVO"),
(1549,4,110,"Ben Gurion International Airport","Tel-aviv","LLBG"),
(1550,4,110,"Beersheba (Teyman) Airport","Beer-sheba","LLBS"),
(1551,4,110,"Tel Nof Air Base","Tel-nof","LLEK"),
(1552,4,110,"Ein Shemer Airfield","Eyn-shemer","LLES"),
(1553,4,110,"Eilat Airport","Elat","LLET"),
(1554,4,110,"Ein Yahav Airfield","Eyn-yahav","LLEY"),
(1555,4,110,"Haifa International Airport","Haifa","LLHA"),
(1556,4,110,"Hatzor Air Base","Haztor","LLHS"),
(1557,4,110,"Ben Ya'akov Airport","Rosh Pina","LLIB"),
(1558,4,110,"Megiddo Airport","Megido Airstrip","LLMG"),
(1559,4,110,"Bar Yehuda Airfield","Metzada","LLMZ"),
(1560,4,110,"Nevatim Air Base","Nevatim","LLNV"),
(1561,4,110,"Ovda International Airport","Ovda","LLOV"),
(1562,4,110,"Ramat David Air Base","Ramat David","LLRD"),
(1563,4,110,"Ramon Air Base","Ramon","LLRM"),
(1564,4,110,"Sde Dov Airport","Tel-aviv","LLSD"),
(1565,4,139,"Malta International Airport","Malta","LMML"),
(1566,4,17,"Wiener Neustadt East Airport","Wiener Neustadt Ost","LOAN"),
(1567,4,17,"Wels Airport","Wels","LOLW"),
(1568,4,17,"Graz Airport","Graz","LOWG"),
(1569,4,17,"Innsbruck Airport","Innsbruck","LOWI"),
(1570,4,17,"Linz Hörsching Airport","Linz","LOWL"),
(1571,4,17,"Salzburg Airport","Salzburg","LOWS"),
(1572,4,17,"Vienna International Airport","Vienna","LOWW"),
(1573,4,17,"Hinterstoisser Air Base","Zeltweg","LOXZ"),
(1574,4,179,"Alverca Air Base","Alverca","LPAR"),
(1575,4,179,"Santa Maria Airport","Santa Maria (island)","LPAZ"),
(1576,4,179,"Bragança Airport","Braganca","LPBG"),
(1577,4,179,"Beja Airport / Airbase","Beja (madeira)","LPBJ"),
(1578,4,179,"Braga Municipal Aerodrome","Braga","LPBR"),
(1579,4,179,"Aerodromo Municipal de Coimbra","Coimba","LPCO"),
(1580,4,179,"Cascais Airport","Cascais","LPCS"),
(1581,4,179,"Covilhã Airport","Covilha","LPCV"),
(1582,4,179,"Évora Airport","Evora","LPEV"),
(1583,4,179,"Flores Airport","Flores","LPFL"),
(1584,4,179,"Faro Airport","Faro","LPFR"),
(1585,4,179,"Graciosa Airport","Graciosa Island","LPGR"),
(1586,4,179,"Horta Airport","Horta","LPHR"),
(1587,4,179,"Lajes Airport","Lajes (terceira Island)","LPLA"),
(1588,4,179,"Monte Real Air Base","Monte Real","LPMR"),
(1589,4,179,"Montijo Air Base","Montijo","LPMT"),
(1590,4,179,"Ovar Air Base","Ovar","LPOV"),
(1591,4,179,"João Paulo II Airport","Ponta Delgada","LPPD"),
(1592,4,179,"Pico Airport","Pico","LPPI"),
(1593,4,179,"Portimão Airport","Portimao","LPPM"),
(1594,4,179,"Francisco de Sá Carneiro Airport","Porto","LPPR"),
(1595,4,179,"Porto Santo Airport","Porto Santo","LPPS"),
(1596,4,179,"Humberto Delgado Airport (Lisbon Portela Airport)","Lisbon","LPPT"),
(1597,4,179,"São Jorge Airport","Sao Jorge Island","LPSJ"),
(1598,4,179,"Sintra Air Base","Sintra","LPST"),
(1599,4,179,"Tancos Airbase","Tancos","LPTN"),
(1600,4,179,"Vila Real Airport","Vila Real","LPVR"),
(1601,4,179,"Aerodromo Goncalves Lobato (Viseu Airport)","Viseu","LPVZ"),
(1602,4,30,"Mostar International Airport","Mostar","LQMO"),
(1603,4,30,"Sarajevo International Airport","Sarajevo","LQSA"),
(1604,4,183,"Arad International Airport","Arad","LRAR"),
(1605,4,183,"Bacau Airport","Bacau","LRBC"),
(1606,4,183,"Tautii Magheraus Airport","Baia Mare","LRBM"),
(1607,4,183,"Baneasa International Airport","Bucharest","LRBS"),
(1608,4,183,"Mihail Kogalniceanu International Airport","Constanta","LRCK"),
(1609,4,183,"Cluj-Napoca International Airport","Cluj-napoca","LRCL"),
(1610,4,183,"Caransebes Airport","Caransebes","LRCS"),
(1611,4,183,"Craiova Airport","Craiova","LRCV"),
(1612,4,183,"Iasi Airport","Iasi","LRIA"),
(1613,4,183,"Oradea International Airport","Oradea","LROD"),
(1614,4,183,"Henri Coanda International Airport","Bucharest","LROP"),
(1615,4,183,"Sibiu International Airport","Sibiu","LRSB"),
(1616,4,183,"Satu Mare Airport","Satu Mare","LRSM"),
(1617,4,183,"Suceava Stefan cel Mare Airport","Suceava","LRSV"),
(1618,4,183,"Tulcea Airport","Tulcea","LRTC"),
(1619,4,183,"Transilvania Târgu Mures International Airport","Tirgu Mures","LRTM"),
(1620,4,183,"Timisoara Traian Vuia Airport","Timisoara","LRTR"),
(1621,4,217,"Les Eplatures Airport","Les Eplatures","LSGC"),
(1622,4,217,"Geneva Cointrin International Airport","Geneva","LSGG"),
(1623,4,217,"Saanen Airport","Saanen","LSGK"),
(1624,4,217,"Sion Airport","Sion","LSGS"),
(1625,4,217,"Alpnach Air Base","Alpnach","LSMA"),
(1626,4,217,"Dübendorf Air Base","Dubendorf","LSMD"),
(1627,4,217,"Emmen Air Base","Emmen","LSME"),
(1628,4,217,"Mollis Airport","Mollis","LSMF"),
(1629,4,217,"Meiringen Airport","Meiringen","LSMM"),
(1630,4,217,"Payerne Air Base","Payerne","LSMP"),
(1631,4,217,"Lugano Airport","Lugano","LSZA"),
(1632,4,217,"Bern Belp Airport","Bern","LSZB"),
(1633,4,217,"Grenchen Airport","Grenchen","LSZG"),
(1634,4,217,"Zürich Airport","Zurich","LSZH"),
(1635,4,217,"St Gallen Altenrhein Airport","Altenrhein","LSZR"),
(1636,4,217,"Samedan Airport","Samedan","LSZS"),
(1637,4,229,"Güvercinlik Airport","Ankara","LTAB"),
(1638,4,229,"Esenboga International Airport","Ankara","LTAC"),
(1639,4,229,"Etimesgut Air Base","Ankara","LTAD"),
(1640,4,229,"Akinci Air Base","Ankara","LTAE"),
(1641,4,229,"Adana Airport","Adana","LTAF"),
(1642,4,229,"Incirlik Air Base","Adana","LTAG"),
(1643,4,229,"Afyon Airport","Afyon","LTAH"),
(1644,4,229,"Antalya International Airport","Antalya","LTAI"),
(1645,4,229,"Gaziantep International Airport","Gaziantep","LTAJ"),
(1646,4,229,"Iskenderun Airport","Iskenderun","LTAK"),
(1647,4,229,"Konya Airport","Konya","LTAN"),
(1648,4,229,"Malatya Tulga Airport","Malatya","LTAO"),
(1649,4,229,"Amasya Merzifon Airport","Merzifon","LTAP"),
(1650,4,229,"Sivas Nuri Demirag Airport","Sivas","LTAR"),
(1651,4,229,"Malatya Erhaç Airport","Malatya","LTAT"),
(1652,4,229,"Kayseri Erkilet Airport","Kayseri","LTAU"),
(1653,4,229,"Sivrihisar Airport","Sivrihisar","LTAV"),
(1654,4,229,"Tokat Airport","Tokat","LTAW"),
(1655,4,229,"Çardak Airport","Denizli","LTAY"),
(1656,4,229,"Atatürk International Airport","Istanbul","LTBA"),
(1657,4,229,"Balikesir Merkez Airport","Balikesir","LTBF"),
(1658,4,229,"Bandirma Airport","Bandirma","LTBG"),
(1659,4,229,"Eskisehir Air Base","Eskisehir","LTBI"),
(1660,4,229,"Adnan Menderes International Airport","Izmir","LTBJ"),
(1661,4,229,"Gaziemir Airport","Izmir","LTBK"),
(1662,4,229,"Çigli Airport","Izmir","LTBL"),
(1663,4,229,"Isparta Airport","Isparta","LTBM"),
(1664,4,229,"Kütahya Airport","Kutahya","LTBN"),
(1665,4,229,"Yalova Airport","Yalova","LTBP"),
(1666,4,229,"Cengiz Topel Airport","Topel","LTBQ"),
(1667,4,229,"Dalaman International Airport","Dalaman","LTBS"),
(1668,4,229,"Akhisar Airport","Akhisar","LTBT"),
(1669,4,229,"Imsik Airport","Bodrum","LTBV"),
(1670,4,229,"Samandira Air Base","Istanbul","LTBX"),
(1671,4,229,"Elazig Airport","Elazig","LTCA"),
(1672,4,229,"Diyarbakir Airport","Diyabakir","LTCC"),
(1673,4,229,"Erzincan Airport","Erzincan","LTCD"),
(1674,4,229,"Erzurum International Airport","Erzurum","LTCE"),
(1675,4,229,"Trabzon International Airport","Trabzon","LTCG"),
(1676,4,229,"Van Ferit Melen Airport","Van","LTCI"),
(1677,4,229,"Batman Airport","Batman","LTCJ"),
(1678,4,229,"Siirt Airport","Siirt","LTCL"),
(1679,4,229,"Kakliç Airport","Izmir","LTFA"),
(1680,4,229,"Selçuk Efes Airport","Izmir","LTFB"),
(1681,4,510,"Bal?i International Airport","Saltsy","LUBL"),
(1682,4,510,"Chisinau International Airport","Chisinau","LUKK"),
(1683,4,511,"Ohrid St. Paul the Apostle Airport","Ohrid","LWOH"),
(1684,4,511,"Skopje Alexander the Great Airport","Skopje","LWSK"),
(1685,4,86,"Gibraltar Airport","Gibraltar","LXGB"),
(1686,4,198,"Belgrade Nikola Tesla Airport","Belgrade","LYBE"),
(1687,4,198,"Nis Airport","Nis","LYNI"),
(1688,4,150,"Podgorica Airport","Podgorica","LYPG"),
(1689,4,198,"Priština International Airport","Pristina","BKPR"),
(1690,4,150,"Tivat Airport","Tivat","LYTV"),
(1691,4,198,"Vršac International Airport","Vrsac","LYVR"),
(1692,4,203,"M. R. Štefánik Airport","Bratislava","LZIB"),
(1693,4,203,"Košice Airport","Kosice","LZKZ"),
(1694,4,203,"Kuchyna Air Base","Malacky","LZMC"),
(1695,4,203,"Pieštany Airport","Piestany","LZPP"),
(1696,4,203,"Sliac Airport","Sliac","LZSL"),
(1697,4,203,"Trencín Airport","Trencin","LZTN"),
(1698,4,203,"Poprad-Tatry Airport","Poprad","LZTT"),
(1699,4,231,"North Caicos Airport","North Caicos","MBNC"),
(1700,4,231,"Providenciales Airport","Providenciales","MBPV"),
(1701,4,231,"South Caicos Airport","South Caicos","MBSC"),
(1702,4,64,"Arroyo Barril Airport","Samana","MDAB"),
(1703,4,64,"Maria Montez International Airport","Barahona","MDBH"),
(1704,4,64,"Cabo Rojo Airport","Cabo Rojo","MDCR"),
(1705,4,64,"Casa De Campo International Airport","La Romana","MDLR"),
(1706,4,64,"Punta Cana International Airport","Punta Cana","MDPC"),
(1707,4,64,"Gregorio Luperon International Airport","Puerto Plata","MDPP"),
(1708,4,64,"Las Américas International Airport","Santo Domingo","MDSD"),
(1709,4,64,"San Isidro Air Base","San Isidoro","MDSI"),
(1710,4,64,"Cibao International Airport","Santiago","MDST"),
(1711,4,92,"Bananera Airport","Bananera","MGBN"),
(1712,4,92,"Coban Airport","Coban","MGCB"),
(1713,4,92,"La Aurora Airport","Guatemala City","MGGT"),
(1714,4,92,"Retalhuleu Airport","Retalhuleu","MGRT"),
(1715,4,92,"San José Airport","San Jose","MGSJ"),
(1716,4,100,"Goloson International Airport","La Ceiba","MHLC"),
(1717,4,100,"Ramón Villeda Morales International Airport","San Pedro Sula","MHLM"),
(1718,4,100,"La Laguna Airport","Guanaja","MHNJ"),
(1719,4,100,"Juan Manuel Galvez International Airport","Roatan","MHRO"),
(1720,4,100,"Tela Airport","Tela","MHTE"),
(1721,4,100,"Toncontín International Airport","Tegucigalpa","MHTG"),
(1722,4,100,"Trujillo Airport","Trujillo","MHTJ"),
(1723,4,112,"Boscobel Aerodrome","Ocho Rios","MKBS"),
(1724,4,112,"Norman Manley International Airport","Kingston","MKJP"),
(1725,4,112,"Sangster International Airport","Montego Bay","MKJS"),
(1726,4,112,"Ken Jones Airport","Port Antonio","MKKJ"),
(1727,4,112,"Tinson Pen Airport","Kingston","MKTP"),
(1728,4,145,"General Juan N Alvarez International Airport","Acapulco","MMAA"),
(1729,4,145,"Del Norte International Airport","Monterrey","MMAN"),
(1730,4,145,"Jesús Terán Paredo International Airport","Aguascalientes","MMAS"),
(1731,4,145,"Bahías de Huatulco International Airport","Huatulco","MMBT"),
(1732,4,145,"General Mariano Matamoros Airport","Cuernavaca","MMCB"),
(1733,4,145,"Ciudad Acuña New International Airport","Ciudad Acuna","MMCC"),
(1734,4,145,"Ciudad del Carmen International Airport","Ciudad Del Carmen","MMCE"),
(1735,4,145,"Nuevo Casas Grandes Airport","Nuevo Casas Grandes","MMCG"),
(1736,4,145,"Chilpancingo Airport","Chilpancingo","MMCH"),
(1737,4,145,"Bachigualato Federal International Airport","Culiacan","MMCL"),
(1738,4,145,"Chetumal International Airport","Chetumal","MMCM"),
(1739,4,145,"Ciudad Obregón International Airport","Ciudad Obregon","MMCN"),
(1740,4,145,"Ingeniero Alberto Acuña Ongay International Airport","Campeche","MMCP"),
(1741,4,145,"Abraham González International Airport","Ciudad Juarez","MMCS"),
(1742,4,145,"General Roberto Fierro Villalobos International Airport","Chihuahua","MMCU"),
(1743,4,145,"General Pedro Jose Mendez International Airport","Ciudad Victoria","MMCV"),
(1744,4,145,"Cozumel International Airport","Cozumel","MMCZ"),
(1745,4,145,"General Guadalupe Victoria International Airport","Durango","MMDO"),
(1746,4,145,"Amado Nervo National Airport","Tepic","MMEP"),
(1747,4,145,"Ensenada International Airport","Ensenada","MMES"),
(1748,4,145,"Don Miguel Hidalgo Y Costilla International Airport","Guadalajara","MMGL"),
(1749,4,145,"General José María Yáñez International Airport","Guaymas","MMGM"),
(1750,4,145,"Tehuacan Airport","Tehuacan","MMHC"),
(1751,4,145,"General Ignacio P. Garcia International Airport","Hermosillo","MMHO"),
(1752,4,145,"Licenciado Miguel de la Madrid Airport","Colima","MMIA"),
(1753,4,145,"Isla Mujeres Airport","Isla Mujeres","MMIM"),
(1754,4,145,"Plan De Guadalupe International Airport","Saltillo","MMIO"),
(1755,4,145,"Ixtepec Airport","Iztepec","MMIT"),
(1756,4,145,"Lázaro Cárdenas Airport","Lazard Cardenas","MMLC"),
(1757,4,145,"Valle del Fuerte International Airport","Los Mochis","MMLM"),
(1758,4,145,"Del Bajío International Airport","Del Bajio","MMLO"),
(1759,4,145,"Manuel Márquez de León International Airport","La Paz","MMLP"),
(1760,4,145,"Loreto International Airport","Loreto","MMLT"),
(1761,4,145,"General Servando Canales International Airport","Matamoros","MMMA"),
(1762,4,145,"Licenciado Manuel Crescencio Rejon Int Airport","Merida","MMMD"),
(1763,4,145,"General Rodolfo Sánchez Taboada International Airport","Mexicali","MMML"),
(1764,4,145,"General Francisco J. Mujica International Airport","Morelia","MMMM"),
(1765,4,145,"Minatitlán/Coatzacoalcos National Airport","Minatitlan","MMMT"),
(1766,4,145,"Monclova International Airport","Monclova","MMMV"),
(1767,4,145,"Licenciado Benito Juarez International Airport","Mexico City","MMMX"),
(1768,4,145,"General Mariano Escobedo International Airport","Monterrey","MMMY"),
(1769,4,145,"General Rafael Buelna International Airport","Mazatlan","MMMZ"),
(1770,4,145,"Nogales International Airport","Nogales","MMNG"),
(1771,4,145,"Quetzalcóatl International Airport","Nuevo Laredo","MMNL"),
(1772,4,145,"Xoxocotlán International Airport","Oaxaca","MMOX"),
(1773,4,145,"El Tajín National Airport","Poza Rico","MMPA"),
(1774,4,145,"Hermanos Serdán International Airport","Puebla","MMPB"),
(1775,4,145,"Ingeniero Juan Guillermo Villasana Airport","Pachuca","MMPC"),
(1776,4,145,"Puerto Peñasco International Airport","Punta Penasco","MMPE"),
(1777,4,145,"Piedras Negras International Airport","Piedras Negras","MMPG"),
(1778,4,145,"Licenciado y General Ignacio Lopez Rayon Airport","Uruapan","MMPN"),
(1779,4,145,"Licenciado Gustavo Díaz Ordaz International Airport","Puerto Vallarta","MMPR"),
(1780,4,145,"Puerto Escondido International Airport","Puerto Escondido","MMPS"),
(1781,4,145,"Querétaro Intercontinental Airport","Queretaro","MMQT"),
(1782,4,145,"General Lucio Blanco International Airport","Reynosa","MMRX"),
(1783,4,145,"Los Cabos International Airport","San Jose Del Cabo","MMSD"),
(1784,4,145,"San Felipe International Airport","San Filipe","MMSF"),
(1785,4,145,"Ponciano Arriaga International Airport","San Luis Potosi","MMSP"),
(1786,4,145,"Tlaxcala Airport","Tlaxcala","MMTA"),
(1787,4,145,"Terán Air Base","Tuxtla Gutierrez","MMTB"),
(1788,4,145,"Francisco Sarabia International Airport","Torreon","MMTC"),
(1789,4,145,"Angel Albino Corzo International Airport","Tuxtla Gutierrez","MMTG"),
(1790,4,145,"General Abelardo L. Rodríguez International Airport","Tijuana","MMTJ"),
(1791,4,145,"General Francisco Javier Mina International Airport","Tampico","MMTM"),
(1792,4,145,"Tamuin Airport","Tamuin","MMTN"),
(1793,4,145,"Licenciado Adolfo Lopez Mateos International Airport","Toluca","MMTO"),
(1794,4,145,"Tapachula International Airport","Tapachula","MMTP"),
(1795,4,145,"Cancún International Airport","Cancun","MMUN"),
(1796,4,145,"Carlos Rovirosa Pérez International Airport","Villahermosa","MMVA"),
(1797,4,145,"General Heriberto Jara International Airport","Vera Cruz","MMVR"),
(1798,4,145,"General Leobardo C. Ruiz International Airport","Zacatecas","MMZC"),
(1799,4,145,"Ixtapa Zihuatanejo International Airport","Zihuatanejo","MMZH"),
(1800,4,145,"Zamora Airport","Zamora","MMZM"),
(1801,4,145,"Playa De Oro International Airport","Manzanillo","MMZO"),
(1802,4,145,"Zapopan Airport","Zapopan","MMZP"),
(1803,4,161,"Bluefields Airport","Bluefields","MNBL"),
(1804,4,161,"Los Brasiles Airport","Los Brasiles","MNBR"),
(1805,4,161,"Leon (Fanor Urroz) Airport","Leon","MNLN"),
(1806,4,161,"Augusto C. Sandino (Managua) International Airport","Managua","MNMG"),
(1807,4,161,"Puerto Cabezas Airport","Puerto Cabezas","MNPC"),
(1808,4,172,"Bocas Del Toro International Airport","Bocas Del Toro","MPBO"),
(1809,4,172,"Cap Manuel Niño International Airport","Changuinola","MPCH"),
(1810,4,172,"Enrique Malek International Airport","David","MPDA"),
(1811,4,172,"Panama Pacific International Airport","Howard","MPHO"),
(1812,4,172,"Marcos A. Gelabert International Airport","Panama","MPMG"),
(1813,4,172,"Ruben Cantu Airport","Santiago","MPSA"),
(1814,4,172,"Tocumen International Airport","Panama City","MPTO"),
(1815,4,55,"Buenos Aires Airport","Buenos Aires","MRBA"),
(1816,4,55,"Coto 47 Airport","Coto 47","MRCC"),
(1817,4,55,"Chacarita Airport","Chacarita","MRCH"),
(1818,4,55,"El Carmen de Siquirres Airport","El Carmen","MREC"),
(1819,4,55,"Finca 10 / Nuevo Palmar Sur Airport","Finca 10","MRFI"),
(1820,4,55,"Golfito Airport","Golfito","MRGF"),
(1821,4,55,"Guapiles Airport","Guapiles","MRGP"),
(1822,4,55,"Daniel Oduber Quiros International Airport","Liberia","MRLB"),
(1823,4,55,"Los Chiles Airport","Los Chiles","MRLC"),
(1824,4,55,"Limon International Airport","Limon","MRLM"),
(1825,4,55,"Nosara Airport","Nosara Beach","MRNS"),
(1826,4,55,"Juan Santamaria International Airport","San Jose","MROC"),
(1827,4,55,"Pandora Airport","Pandora","MRPD"),
(1828,4,55,"Palmar Sur Airport","Palmar Sur","MRPM"),
(1829,4,55,"Quepos Managua Airport","Quepos","MRQP"),
(1830,4,55,"Santa Clara De Guapiles Airport","Santa Clara","MRSG"),
(1831,4,55,"San Vito De Java Airport","San Vito De Jaba","MRSV"),
(1832,4,68,"Monseñor Óscar Arnulfo Romero International Airport","San Salvador","MSLP"),
(1833,4,68,"Ilopango International Airport","San Salvador","MSSS"),
(1834,4,97,"Les Cayes Airport","Cayes","MTCA"),
(1835,4,97,"Cap Haitien International Airport","Cap Haitien","MTCH"),
(1836,4,97,"Jacmel Airport","Jacmel","MTJA"),
(1837,4,97,"Toussaint Louverture International Airport","Port-au-prince","MTPP"),
(1838,4,58,"Gustavo Rizo Airport","Baracoa Playa","MUBA"),
(1839,4,58,"Carlos Manuel de Cespedes Airport","Bayamo","MUBY"),
(1840,4,58,"Maximo Gomez Airport","Ciego De Avila","MUCA"),
(1841,4,58,"Jardines Del Rey Airport","Cunagua","MUCC"),
(1842,4,58,"Jaime Gonzalez Airport","Cienfuegos","MUCF"),
(1843,4,58,"Vilo Acuña International Airport","Cayo Largo del Sur","MUCL"),
(1844,4,58,"Ignacio Agramonte International Airport","Camaguey","MUCM"),
(1845,4,58,"Antonio Maceo International Airport","Santiago De Cuba","MUCU"),
(1846,4,58,"Florida Airport","Florida","MUFL"),
(1847,4,58,"Leeward Point Field","Guantanamo","MUGM"),
(1848,4,58,"Mariana Grajales Airport","Guantanamo","MUGT"),
